Datum;Zeit;Terminal;Schlüssel;Kundennummer;EAN;Produkt;Kategorie;Preis;MwSt
2025-04-12;16:43;A;16163833;40478;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-12;18:28;A;6083503;422246;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-12;19:19;A;6333307;448475;2;Kaffee;Speisen;0.50;19
2025-04-12;19:45;A;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-12;19:52;A;3037083;424547;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-12;20:00;A;16332365;40535;4463300320005;"Kullerkasten gemischt";Getränke;23.00;19
2025-04-12;20:33;A;16163833;40478;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-12;21:12;A;16352584;250430;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-13;08:42;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-13;08:45;A;16522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-13;08:45;A;16522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-13;08:46;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-13;08:47;A;16163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-13;08:53;A;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;08:53;A;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;08:53;A;16339774;40428;2;Kaffee;Speisen;0.50;19
2025-04-13;08:59;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-13;09:06;A;14404349;40489;2;Kaffee;Speisen;0.50;19
2025-04-13;09:12;A;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;10:00;A;16339774;40428;2;Kaffee;Speisen;0.50;19
2025-04-13;10:19;A;16407017;483953;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-13;11:37;A;9871926;251686;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-13;11:48;A;9776980;470789;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-13;11:48;A;16233192;40537;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-13;11:50;A;16163833;40478;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-13;12:00;A;16233192;40537;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-13;12:33;A;10667856;40450;2;Kaffee;Speisen;0.50;19
2025-04-13;12:45;A;13784702;452447;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-13;12:45;A;13784702;452447;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-13;13:21;A;16339774;40428;1;Essen;Speisen;5.50;19
2025-04-13;13:23;A;16339774;40428;1;Essen;Speisen;5.50;19
2025-04-13;13:30;A;14404349;40489;1;Essen;Speisen;5.50;19
2025-04-13;13:30;A;14404349;40489;1;Essen;Speisen;5.50;19
2025-04-13;13:31;A;16381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-13;13:31;A;16381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-13;13:31;A;16381852;444796;1;Essen;Speisen;5.50;19
2025-04-13;13:35;A;6107633;40524;1;Essen;Speisen;5.50;19
2025-04-13;13:35;A;6107633;40524;1;Essen;Speisen;5.50;19
2025-04-13;13:39;A;9776980;470789;1;Essen;Speisen;5.50;19
2025-04-13;13:39;A;16332365;40535;1;Essen;Speisen;5.50;19
2025-04-13;13:40;A;16226391;406509;1;Essen;Speisen;5.50;19
2025-04-13;13:41;A;13784702;452447;1;Essen;Speisen;5.50;19
2025-04-13;13:42;A;13784702;452447;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-13;13:42;A;16060546;40427;1;Essen;Speisen;5.50;19
2025-04-13;13:42;B;16163833;40478;1;Essen;Speisen;5.50;19
2025-04-13;13:43;A;11028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-13;13:44;A;16163833;40478;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-13;13:45;A;9776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-13;13:46;A;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-13;13:47;A;6083503;422246;1;Essen;Speisen;5.50;19
2025-04-13;13:47;A;16226391;406509;1;Essen;Speisen;5.50;19
2025-04-13;13:47;A;16226391;406509;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-13;13:48;A;16246115;268498;1;Essen;Speisen;5.50;19
2025-04-13;13:49;A;10861973;40546;1;Essen;Speisen;5.50;19
2025-04-13;13:49;A;16522289;40480;1;Essen;Speisen;5.50;19
2025-04-13;13:49;A;16522289;40480;1;Essen;Speisen;5.50;19
2025-04-13;13:54;A;16134532;473961;1;Essen;Speisen;5.50;19
2025-04-13;13:54;A;16134532;473961;4002103019107;Erdinger Alkoholfrei 0.5l;Bier;1.50;19
2025-04-13;13:55;A;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;13:55;A;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;14:03;A;16522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-13;14:03;A;16522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-13;14:04;A;10861973;40546;2;Kaffee;Speisen;0.50;19
2025-04-13;14:09;A;6343943;485462;1;Essen;Speisen;5.50;19
2025-04-13;14:09;A;6343943;485462;9990000000000;Direktbuchung;Direktbuchung;8.00;19
2025-04-13;15:22;B;16163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-13;15:26;B;16332365;40535;2;Kaffee;Speisen;0.50;19
2025-04-13;16:08;B;16060546;40427;2;Kaffee;Speisen;0.50;19
2025-04-13;18:25;A;6107633;40524;5449000017888;CocaCola - 1l;Getränke;2.00;19
2025-04-13;18:25;A;6107633;40524;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-13;18:25;A;6107633;40524;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-13;18:47;A;14404349;40489;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-13;18:54;A;9871926;251686;1;Essen;Speisen;5.50;19
2025-04-13;18:54;A;9871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-13;18:54;A;9871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-13;18:54;A;9871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-13;18:55;A;9871926;251686;4260386220331;"Fläminger Radler 0,33l";Bier;1.10;19
2025-04-13;18:55;A;14252568;442234;4260386220331;"Fläminger Radler 0,33l";Bier;1.10;19
2025-04-13;18:55;A;16163833;40478;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-13;19:01;A;13784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-13;19:33;A;6083503;422246;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-13;20:23;A;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;08:29;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-14;08:32;A;16526365;68309;2;Kaffee;Speisen;0.50;19
2025-04-14;08:33;A;16352584;250430;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;08:48;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-14;08:49;A;16226391;406509;2;Kaffee;Speisen;0.50;19
2025-04-14;08:49;A;16226391;406509;2;Kaffee;Speisen;0.50;19
2025-04-14;08:58;A;16060546;40427;2;Kaffee;Speisen;0.50;19
2025-04-14;08:58;A;16163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-14;09:03;A;6313059;452448;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;09:07;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-14;09:26;A;16163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-14;09:35;A;13784702;452447;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;10:24;A;3046347;40387;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;10:43;A;16246115;268498;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;11:29;A;16163833;40478;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-14;11:38;A;3037083;424547;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-14;11:38;A;3037083;424547;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-14;11:38;A;16246115;268498;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-14;11:49;B;13784702;452447;4053400201634;"Bionade Schwarze Joh 0,33l";Getränke;1.30;19
2025-04-14;11:49;B;16407017;483953;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-14;11:50;A;13433086;421867;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;11:52;B;9776980;470789;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-14;11:54;A;9880987;427746;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;11:57;A;16163833;40478;1;Essen;Speisen;4.00;19
2025-04-14;12:12;B;6313059;452448;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-14;12:13;A;16163833;40478;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-14;12:13;A;16163833;40478;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-14;12:13;A;16163833;40478;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-14;13:06;A;6083503;422246;1;Essen;Speisen;4.50;19
2025-04-14;13:06;A;6083503;422246;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-14;13:07;A;16246115;268498;1;Essen;Speisen;4.50;19
2025-04-14;13:08;A;3037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;13:08;A;3037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;13:09;A;3037083;424547;1;Essen;Speisen;4.50;19
2025-04-14;13:09;A;3037083;424547;1;Essen;Speisen;4.50;19
2025-04-14;13:09;A;16163833;40478;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-14;13:14;A;3037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;13:15;A;9776980;470789;1;Essen;Speisen;4.50;19
2025-04-14;13:16;A;9776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-14;13:16;A;13784702;452447;1;Essen;Speisen;4.50;19
2025-04-14;13:17;A;6313059;452448;1;Essen;Speisen;4.50;19
2025-04-14;13:24;A;16060546;40427;1;Essen;Speisen;4.50;19
2025-04-14;13:32;A;2258351;40393;1;Essen;Speisen;4.50;19
2025-04-14;13:32;A;11028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-14;13:32;A;11028660;497092;1;Essen;Speisen;4.50;19
2025-04-14;13:33;A;16407017;483953;1;Essen;Speisen;4.50;19
2025-04-14;13:33;A;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;13:36;A;11028660;497092;1;Essen;Speisen;4.50;19
2025-04-14;13:36;A;16125986;428048;1;Essen;Speisen;4.50;19
2025-04-14;13:36;A;16381852;444796;1;Essen;Speisen;4.50;19
2025-04-14;13:49;A;16381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-14;14:03;B;16526365;68309;1;Essen;Speisen;4.50;19
2025-04-14;14:32;A;3046347;40387;1;Essen;Speisen;4.50;19
2025-04-14;14:42;A;3037083;424547;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-14;15:09;A;9871926;251686;1;Essen;Speisen;4.50;19
2025-04-14;15:30;A;9871926;251686;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-14;15:30;A;9871926;251686;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-14;15:38;B;16526365;68309;2;Kaffee;Speisen;0.50;19
2025-04-14;16:43;B;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;16:54;B;13784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;17:03;B;16352584;250430;1;Essen;Speisen;4.50;19
2025-04-14;17:35;A;6083503;422246;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-14;18:45;A;16163833;40478;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-14;18:51;A;16352584;250430;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-14;18:52;A;6313059;452448;5449000017918;Fanta - 1l;Getränke;2.00;19
2025-04-14;18:52;A;6313059;452448;5449000017932;Sprite - 1l;Getränke;2.00;19
2025-04-14;18:52;A;16125986;428048;4002103019107;Erdinger Alkoholfrei 0.5l;Bier;1.50;19
2025-04-14;18:54;A;16526365;68309;4002103019107;Erdinger Alkoholfrei 0.5l;Bier;1.50;19
2025-04-14;19:17;A;16163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-14;20:10;A;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;20:16;A;16352584;250430;4260386220331;"Fläminger Radler 0,33l";Bier;1.10;19
2025-04-14;20:17;A;13784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-14;21:01;A;16407017;483953;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-14;22:14;A;9880987;427746;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-14;22:29;A;13784702;452447;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-15;10:27;B;9776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-15;10:31;B;13784702;452447;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-15;10:47;B;16407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-15;11:38;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-15;12:11;B;9776980;470789;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-15;12:28;A;9880987;427746;1;Essen;Speisen;3.00;19
2025-04-15;12:28;A;13784702;452447;1;Essen;Speisen;3.00;19
2025-04-15;12:28;A;16381852;444796;1;Essen;Speisen;3.00;19
2025-04-15;12:29;A;9776980;470789;1;Essen;Speisen;3.00;19
2025-04-15;12:30;A;13784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-15;12:33;A;16407017;483953;1;Essen;Speisen;3.00;19
2025-04-15;12:34;A;9870996;40431;1;Essen;Speisen;3.00;19
2025-04-15;12:35;A;11028660;497092;1;Essen;Speisen;3.00;19
2025-04-15;12:42;A;3046347;40387;1;Essen;Speisen;3.00;19
2025-04-15;12:43;A;13433086;421867;1;Essen;Speisen;3.00;19
2025-04-15;12:44;A;11028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-15;12:48;A;16352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-15;12:58;A;9870996;40431;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-15;13:00;A;6313059;452448;1;Essen;Speisen;3.00;19
2025-04-15;13:00;A;16060546;40427;1;Essen;Speisen;3.00;19
2025-04-15;13:03;A;14268305;40513;1;Essen;Speisen;3.00;19
2025-04-15;13:03;A;14268305;40513;2;Kaffee;Speisen;0.50;19
2025-04-15;14:26;B;16381852;444796;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-15;16:31;B;14268305;40513;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-15;17:54;A;16352584;250430;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-15;18:13;A;9776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-15;20:31;A;16233192;40537;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-15;20:37;A;6313059;452448;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-15;20:37;A;6313059;452448;50112135;Sprite Zitrone Limette 0.33l;Getränke;1.10;19
2025-04-15;20:37;A;6313059;452448;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-15;20:37;A;6313059;452448;4014472281719;"Bionade Zitronen Bergamotte 0.33l";Getränke;1.30;19
2025-04-15;20:41;A;9776980;470789;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-15;20:42;A;16381852;444796;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-15;20:54;A;6083503;422246;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-15;21:35;A;6313059;452448;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-15;21:36;A;9776980;470789;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-16;08:17;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-16;09:00;A;0003037083;424547;2;Kaffee;Speisen;0.50;19
2025-04-16;09:05;A;0009839906;40509;2;Kaffee;Speisen;0.50;19
2025-04-16;09:08;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-16;10:12;A;0009776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;11:47;A;0009776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-16;12:37;A;0006083503;422246;1;Essen;Speisen;5.50;19
2025-04-16;12:37;A;0006083503;422246;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;12:37;A;0009776980;470789;1;Essen;Speisen;5.50;19
2025-04-16;12:40;A;0009870996;40431;1;Essen;Speisen;5.50;19
2025-04-16;12:41;A;0009870996;40431;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-16;12:43;A;0003037083;424547;1;Essen;Speisen;5.50;19
2025-04-16;12:43;A;0003037083;424547;1;Essen;Speisen;5.50;19
2025-04-16;12:43;A;0003037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;12:43;A;0003037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;12:43;A;0003037083;424547;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;12:44;A;0016060546;40427;1;Essen;Speisen;5.50;19
2025-04-16;12:44;A;0006313059;452448;1;Essen;Speisen;5.50;19
2025-04-16;12:44;A;0006313059;452448;4053400201634;"Bionade Schwarze Joh 0,33l";Getränke;1.30;19
2025-04-16;12:45;A;0016381852;444796;1;Essen;Speisen;5.50;19
2025-04-16;12:46;A;0006343943;485462;1;Essen;Speisen;5.50;19
2025-04-16;13:17;A;0003037083;424547;1;Essen;Speisen;5.50;19
2025-04-16;14:13;B;0006313059;452448;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-16;14:31;B;0016060546;40427;2;Kaffee;Speisen;0.50;19
2025-04-16;14:32;B;0016381852;444796;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-16;15:37;A;0016134532;473961;1;Essen;Speisen;5.50;19
2025-04-16;15:37;A;0016134532;473961;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-16;15:58;B;0009776980;470789;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-16;16:31;B;0016060546;40427;4014472279198;"Bionade Himbeer-Plaume 0.33l";Getränke;1.30;19
2025-04-16;16:35;B;0016134532;473961;2;Kaffee;Speisen;0.50;19
2025-04-16;17:41;A;0003037083;424547;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-16;17:55;A;0016352584;250430;4260386220331;"Fläminger Radler 0,33l";Bier;1.10;19
2025-04-16;18:10;A;0009839906;40509;4002103019107;"Erdinger Alkoholfrei 0.5l";Bier;1.50;19
2025-04-16;20:20;A;0009776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-17;08:35;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-17;08:47;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-17;09:22;A;0006092882;475635;2;Kaffee;Speisen;0.50;19
2025-04-17;09:40;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-17;10:17;A;0016381852;444796;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-17;10:58;A;0009776980;470789;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-17;11:48;A;0016381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-17;12:44;A;0009776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-17;13:12;A;0016381852;444796;1;Essen;Speisen;5.50;19
2025-04-17;13:12;A;0016352584;250430;1;Essen;Speisen;5.50;19
2025-04-17;13:12;A;0009776980;470789;1;Essen;Speisen;5.50;19
2025-04-17;13:15;A;0016381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-17;13:15;A;0016060546;40427;1;Essen;Speisen;5.50;19
2025-04-17;13:16;A;0006145532;40463;1;Essen;Speisen;5.50;19
2025-04-17;13:16;A;0006145532;40463;2;Kaffee;Speisen;0.50;19
2025-04-17;13:16;A;0006145532;40463;2;Kaffee;Speisen;0.50;19
2025-04-17;13:17;A;0013453952;446397;1;Essen;Speisen;5.50;19
2025-04-17;13:17;A;0006083503;422246;1;Essen;Speisen;5.50;19
2025-04-17;13:17;A;0006083503;422246;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-17;13:18;A;0003046347;40387;1;Essen;Speisen;5.50;19
2025-04-17;13:18;A;0016098978;40557;1;Essen;Speisen;5.50;19
2025-04-17;13:18;A;0016098978;40557;1;Essen;Speisen;5.50;19
2025-04-17;13:18;A;0016098978;40557;2;Kaffee;Speisen;0.50;19
2025-04-17;13:22;A;0011028660;497092;1;Essen;Speisen;5.50;19
2025-04-17;13:23;A;0006092882;475635;1;Essen;Speisen;5.50;19
2025-04-17;13:23;A;0006092882;475635;1;Essen;Speisen;5.50;19
2025-04-17;13:23;A;0011028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-17;13:23;A;0006092882;475635;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-17;13:32;A;0013453952;446397;3;Kuchen;Speisen;1.00;19
2025-04-17;13:33;A;0011454183;40556;1;Essen;Speisen;5.50;19
2025-04-17;14:57;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-17;17:22;A;0009871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-17;17:22;A;0009871926;251686;3;Kuchen;Speisen;1.00;19
