Datum;Zeit;Terminal;Schlüssel;Kundennummer;EAN;Produkt;Kategorie;Preis;MwSt
2025-04-17;17:22;A;0009871926;251686;3;Kuchen;Speisen;1.00;19
2025-04-17;17:40;A;0009776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-17;18:07;A;0016134532;473961;1;Essen;Speisen;5.50;19
2025-04-17;18:50;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;18:50;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;18:53;A;0016098978;40557;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;18:53;A;0016098978;40557;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;19:37;A;0016352584;250430;4260386220331;"Fläminger Radler 0,33l";Bier;1.10;19
2025-04-17;20:07;A;0016352584;250430;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;20:12;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;20:37;A;0009871926;251686;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-17;21:32;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-17;22:46;A;0016163833;40478;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-18;08:37;A;0006145532;40463;2;Kaffee;Speisen;0.50;19
2025-04-18;08:37;A;0006145532;40463;2;Kaffee;Speisen;0.50;19
2025-04-18;08:58;A;0009776980;470789;2;Kaffee;Speisen;0.50;19
2025-04-18;09:01;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-18;09:02;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-18;09:12;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-18;09:20;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-18;09:56;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-18;09:59;A;0010946978;422870;2;Kaffee;Speisen;0.50;19
2025-04-18;10:10;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-18;10:51;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-18;10:52;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-18;11:02;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-18;11:02;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-18;11:03;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-18;11:11;A;0014252568;442234;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-18;11:25;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-18;11:40;A;0014252568;442234;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-18;11:42;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-18;12:47;A;0016226391;406509;2;Kaffee;Speisen;0.50;19
2025-04-18;13:09;A;0010946978;422870;1;Essen;Speisen;6.50;19
2025-04-18;13:09;A;0014252568;442234;1;Essen;Speisen;6.50;19
2025-04-18;13:09;A;0009776980;470789;1;Essen;Speisen;6.50;19
2025-04-18;13:10;A;0011028660;497092;1;Essen;Speisen;6.50;19
2025-04-18;13:16;A;0013453952;446397;1;Essen;Speisen;6.50;19
2025-04-18;13:18;A;0014252568;442234;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-18;13:21;A;0016522289;40480;1;Essen;Speisen;6.50;19
2025-04-18;13:21;A;0016522289;40480;1;Essen;Speisen;6.50;19
2025-04-18;13:23;A;0016125986;428048;1;Essen;Speisen;6.50;19
2025-04-18;13:24;A;0016163833;40478;1;Essen;Speisen;6.50;19
2025-04-18;13:24;A;0016163833;40478;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-18;13:26;A;0009871926;251686;1;Essen;Speisen;6.50;19
2025-04-18;13:26;A;0009871926;251686;1;Essen;Speisen;6.50;19
2025-04-18;13:27;A;0009871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-18;13:27;A;0011028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-18;13:32;A;0011454183;40556;1;Essen;Speisen;6.50;19
2025-04-18;13:36;A;0009776980;470789;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-18;13:36;A;0009776980;470789;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-18;13:51;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-18;13:54;A;0009776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-18;13:59;A;0009871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-18;14:22;A;0016381852;444796;1;Essen;Speisen;6.50;19
2025-04-18;14:31;A;0009776980;470789;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-18;14:43;A;0009849541;40481;1;Essen;Speisen;6.50;19
2025-04-18;15:21;A;0013453952;446397;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-18;15:23;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-18;15:23;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-18;16:20;A;0009776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-18;17:01;A;0016163833;40478;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-18;17:01;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-18;17:01;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-18;17:36;A;0016522289;40480;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-18;18:02;A;0016522289;40480;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-18;19:00;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-18;22:15;A;0009776980;470789;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-18;22:20;A;0016381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-18;23:18;A;0016381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-19;08:55;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-19;09:19;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-19;09:20;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-19;10:15;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-19;10:38;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-19;10:49;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-19;11:31;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-19;11:41;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-19;11:46;A;0009871926;251686;2;Kaffee;Speisen;0.50;19
2025-04-19;13:02;A;0009776980;470789;1;Essen;Speisen;7.50;19
2025-04-19;13:03;A;0016522289;40480;1;Essen;Speisen;7.50;19
2025-04-19;13:05;A;0011454183;40556;1;Essen;Speisen;7.50;19
2025-04-19;13:06;A;0009776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-19;13:06;A;0016381852;444796;1;Essen;Speisen;7.50;19
2025-04-19;13:06;A;0016163833;40478;1;Essen;Speisen;7.50;19
2025-04-19;13:07;A;0016163833;40478;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-19;13:07;A;0011028660;497092;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-19;13:08;A;0011028660;497092;1;Essen;Speisen;7.50;19
2025-04-19;13:09;A;0009871926;251686;1;Essen;Speisen;7.50;19
2025-04-19;13:09;A;0009871926;251686;1;Essen;Speisen;7.50;19
2025-04-19;14:46;A;0009849541;40481;1;Essen;Speisen;7.50;19
2025-04-19;15:07;A;0013784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-19;15:28;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-19;16:26;A;0009776980;470789;2;Kaffee;Speisen;0.50;19
2025-04-19;16:38;A;0011028660;497092;2;Kaffee;Speisen;0.50;19
2025-04-19;16:39;A;0009880987;427746;2;Kaffee;Speisen;0.50;19
2025-04-19;16:43;A;0009776980;470789;3;Kuchen;Speisen;1.00;19
2025-04-19;16:43;A;0013784702;452447;3;Kuchen;Speisen;1.00;19
2025-04-19;16:45;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-19;16:52;A;0016381852;444796;2;Kaffee;Speisen;0.50;19
2025-04-19;17:14;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;17:23;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-19;17:23;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-19;18:09;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;19:17;A;0016522289;40480;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;19:23;A;0009776980;470789;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-19;19:26;A;0013784702;452447;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-19;19:32;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;19:49;A;0013784702;452447;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-19;20:05;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;20:05;A;0016352584;250430;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-19;20:22;A;0016381852;444796;87126860;"Fanta 0,33l";Getränke;1.10;19
2025-04-19;20:44;A;0016163833;40478;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;08:38;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-20;08:38;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-20;08:38;A;0009849541;40481;2;Kaffee;Speisen;0.50;19
2025-04-20;08:45;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-20;08:47;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-20;08:58;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-20;09:03;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-20;09:06;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-20;09:07;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-20;09:21;A;0016526365;68309;2;Kaffee;Speisen;0.50;19
2025-04-20;09:30;A;0013784702;452447;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-20;09:31;A;0002999285;40437;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-20;09:38;A;0002999285;40437;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-20;10:36;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-20;10:54;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-20;11:44;A;0016163833;40478;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-20;11:44;A;0016163833;40478;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-20;11:46;A;0009839906;40509;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-20;11:46;A;0009839906;40509;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-20;12:12;A;0013784702;452447;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-20;13:12;A;0007305955;454724;1;Essen;Speisen;7.50;19
2025-04-20;13:12;A;0007305955;454724;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;13:14;A;0016163833;40478;1;Essen;Speisen;7.50;19
2025-04-20;13:23;A;0014332988;40422;1;Essen;Speisen;7.50;19
2025-04-20;13:29;A;0016098978;40557;1;Essen;Speisen;7.50;19
2025-04-20;13:29;A;0006313059;452448;1;Essen;Speisen;7.50;19
2025-04-20;13:31;A;0006313059;452448;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;13:31;A;0016381852;444796;1;Essen;Speisen;7.50;19
2025-04-20;13:32;A;0016381852;444796;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;13:33;A;0009825902;40544;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;13:33;A;0009825902;40544;1;Essen;Speisen;7.50;19
2025-04-20;13:36;A;0011454183;40556;1;Essen;Speisen;7.50;19
2025-04-20;13:48;A;0009776980;470789;1;Essen;Speisen;7.50;19
2025-04-20;13:49;A;0009776980;470789;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;13:51;A;0009870996;40431;1;Essen;Speisen;7.50;19
2025-04-20;13:51;A;0009870996;40431;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-20;13:52;A;0011028660;497092;9990000000000;Direktbuchung;Direktbuchung;1.10;19
2025-04-20;13:52;A;0011028660;497092;1;Essen;Speisen;7.50;19
2025-04-20;13:53;A;0016522289;40480;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;13:53;A;0016522289;40480;1;Essen;Speisen;7.50;19
2025-04-20;13:58;A;0009849541;40481;1;Essen;Speisen;7.50;19
2025-04-20;14:02;A;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-20;14:04;A;0006092882;475635;1;Essen;Speisen;7.50;19
2025-04-20;14:04;A;0006092882;475635;1;Essen;Speisen;7.50;19
2025-04-20;14:04;A;0006092882;475635;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-20;14:04;A;0006092882;475635;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-20;14:10;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-20;14:36;A;0010946978;422870;1;Essen;Speisen;7.50;19
2025-04-20;14:56;A;0013784702;452447;1;Essen;Speisen;7.50;19
2025-04-20;15:06;A;0013784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;16:04;B;0016163833;40478;4013256642012;"Lichtenauer - spritzig - 0.5l";Wasser;0.85;19
2025-04-20;16:05;B;0009790594;83574;2;Kaffee;Speisen;0.50;19
2025-04-20;16:05;B;0009790594;83574;2;Kaffee;Speisen;0.50;19
2025-04-20;16:05;A;0002999285;40437;1;Essen;Speisen;7.50;19
2025-04-20;16:05;A;0002999285;40437;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;16:06;B;0010946978;422870;2;Kaffee;Speisen;0.50;19
2025-04-20;16:07;B;0009880987;427746;2;Kaffee;Speisen;0.50;19
2025-04-20;16:11;B;0009776980;470789;3;Kuchen;Speisen;1.00;19
2025-04-20;16:12;B;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-20;16:12;B;0016522289;40480;3;Kuchen;Speisen;1.00;19
2025-04-20;16:13;B;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-20;16:13;B;0016163833;40478;3;Kuchen;Speisen;1.00;19
2025-04-20;16:18;B;0009870996;40431;2;Kaffee;Speisen;0.50;19
2025-04-20;16:19;B;0009776980;470789;2;Kaffee;Speisen;0.50;19
2025-04-20;16:20;B;0006313059;452448;2;Kaffee;Speisen;0.50;19
2025-04-20;16:20;B;0006313059;452448;2;Kaffee;Speisen;0.50;19
2025-04-20;16:30;B;0016526365;68309;2;Kaffee;Speisen;0.50;19
2025-04-20;16:30;B;0016526365;68309;2;Kaffee;Speisen;0.50;19
2025-04-20;16:37;B;0006107633;40524;3;Kuchen;Speisen;1.00;19
2025-04-20;16:37;B;0006107633;40524;3;Kuchen;Speisen;1.00;19
2025-04-20;16:54;B;0002999285;40437;2;Kaffee;Speisen;0.50;19
2025-04-20;17:41;B;0016163833;40478;4013256642722;"Lichtenauer - medium - 0.5l";Wasser;0.85;19
2025-04-20;18:01;A;0016352584;250430;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;18:24;A;0009839906;40509;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;18:29;A;0016098978;40557;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;18:31;A;0016526365;68309;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;18:51;A;0010946978;422870;4002103019107;"Erdinger Alkoholfrei 0.5l";Bier;1.50;19
2025-04-20;18:51;A;0006313059;452448;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;19:04;A;0016098978;40557;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-20;19:04;A;0016098978;40557;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-20;19:08;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;19:08;A;0009825902;40544;4002103019107;"Erdinger Alkoholfrei 0.5l";Bier;1.50;19
2025-04-20;19:11;A;0002999285;40437;4002103019107;"Erdinger Alkoholfrei 0.5l";Bier;1.50;19
2025-04-20;19:11;A;0016163833;40478;4002103019107;"Erdinger Alkoholfrei 0.5l";Bier;1.50;19
2025-04-20;19:15;A;0009740698;40448;4463300210009;"ICAO Wettbewerbskarte Mitglied";Merchendise;12.00;19
2025-04-20;19:16;A;0016522289;40480;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;19:25;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-20;19:25;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-20;19:25;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-20;19:25;A;0007305955;454724;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-20;19:45;A;0011028660;497092;2;Kaffee;Speisen;0.50;19
2025-04-20;19:52;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-20;19:52;A;0016125986;428048;2;Kaffee;Speisen;0.50;19
2025-04-20;19:52;A;0016125986;428048;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;19:52;A;0016125986;428048;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-20;19:58;A;0013784702;452447;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-20;20:32;A;0009880987;427746;90357879;"Cola Zero 0.33l";Getränke;1.10;19
2025-04-20;20:34;A;0011454183;40556;4008948027000;"Jever Pils 0,5l";Bier;1.30;19
2025-04-20;22:10;A;0006313059;452448;2;Kaffee;Speisen;0.50;19
2025-04-20;22:10;A;0006313059;452448;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-20;23:00;A;0009880987;427746;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-20;23:00;A;0007305955;454724;4014388001036;"Radeberger Pilsender 0.5l";Bier;1.20;19
2025-04-21;08:43;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-21;08:46;A;0006092882;475635;2;Kaffee;Speisen;0.50;19
2025-04-21;08:46;A;0006092882;475635;2;Kaffee;Speisen;0.50;19
2025-04-21;08:52;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-21;08:53;A;0006145532;40463;2;Kaffee;Speisen;0.50;19
2025-04-21;08:58;A;0016522289;40480;2;Kaffee;Speisen;0.50;19
2025-04-21;09:02;A;0016352584;250430;2;Kaffee;Speisen;0.50;19
2025-04-21;09:09;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-21;09:15;A;0009839906;40509;2;Kaffee;Speisen;0.50;19
2025-04-21;09:40;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-21;12:08;B;0016407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-21;12:54;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-21;12:54;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-21;12:54;A;0007305955;454724;2;Kaffee;Speisen;0.50;19
2025-04-21;12:54;A;0007305955;454724;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-21;12:54;A;0007305955;454724;1;Essen;Speisen;7.50;19
2025-04-21;12:57;A;0011454183;40556;1;Essen;Speisen;7.50;19
2025-04-21;12:59;A;0006313059;452448;1;Essen;Speisen;7.50;19
2025-04-21;12:59;A;0006145532;40463;1;Essen;Speisen;7.50;19
2025-04-21;12:59;A;0016407017;483953;1;Essen;Speisen;7.50;19
2025-04-21;13:00;A;0009870996;40431;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-21;13:01;A;0009870996;40431;1;Essen;Speisen;7.50;19
2025-04-21;13:01;A;0016522289;40480;1;Essen;Speisen;7.50;19
2025-04-21;13:01;A;0013433086;421867;1;Essen;Speisen;7.50;19
2025-04-21;13:03;A;0014332988;40422;1;Essen;Speisen;7.50;19
2025-04-21;13:06;A;0011028660;497092;1;Essen;Speisen;7.50;19
2025-04-21;13:09;A;0006092882;475635;1;Essen;Speisen;7.50;19
2025-04-21;13:09;A;0006092882;475635;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-21;13:11;A;0016163833;40478;1;Essen;Speisen;7.50;19
2025-04-21;13:11;A;0009871926;251686;1;Essen;Speisen;7.50;19
2025-04-21;13:11;A;0009871926;251686;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-21;13:11;A;0016163833;40478;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-21;13:17;A;0009840658;474727;1;Essen;Speisen;7.50;19
2025-04-21;13:17;A;0009840658;474727;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-21;13:35;A;0006092882;475635;2;Kaffee;Speisen;0.50;19
2025-04-21;13:35;A;0006092882;475635;2;Kaffee;Speisen;0.50;19
2025-04-21;14:34;A;0006145532;40463;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-21;15:32;B;0016407017;483953;87126853;"Coca Cola 0.33l";Getränke;1.10;19
2025-04-21;15:39;A;0016163833;40478;2;Kaffee;Speisen;0.50;19
2025-04-21;15:39;A;0016163833;40478;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-21;15:56;B;0006313059;452448;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-21;15:56;B;0006313059;452448;4014472280132;"Bionade Naturtrüb Blutorange 0.33l";Getränke;1.30;19
2025-04-21;16:21;A;0009854787;40488;4002103000013;"Erdinger Weißbier 0.5l";Bier;1.50;19
2025-04-21;16:39;B;0011454183;40556;2;Kaffee;Speisen;0.50;19
2025-04-21;16:42;B;0009870996;40431;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
2025-04-21;16:42;B;0009870996;40431;4014472002512;"Bionade Holunder 0.33l";Getränke;1.30;19
